student_id,course_id,grade_type,score,weight
675,5,homework1,97,0.05
675,5,homework2,97,0.05
675,5,quiz,84,0.2
675,5,mid exam,100,0.3
675,5,final exam,58,0.4
675,2,homework1,98,0.05
675,2,homework2,86,0.05
675,2,quiz,59,0.2
675,2,mid exam,83,0.3
675,2,final exam,26,0.4
675,1,homework1,73,0.05
675,1,homework2,70,0.05
675,1,quiz,85,0.2
675,1,mid exam,100,0.3
675,1,final exam,61,0.4
675,7,homework1,100,0.05
675,7,homework2,85,0.05
675,7,quiz,88,0.2
675,7,mid exam,67,0.3
675,7,final exam,86,0.4
675,3,homework1,95,0.05
675,3,homework2,100,0.05
675,3,quiz,80,0.2
675,3,mid exam,87,0.3
675,3,final exam,61,0.4
830,8,homework1,70,0.05
830,8,homework2,66,0.05
830,8,quiz,61,0.2
830,8,mid exam,48,0.3
830,8,final exam,65,0.4
830,5,homework1,86,0.05
830,5,homework2,88,0.05
830,5,quiz,100,0.2
830,5,mid exam,88,0.3
830,5,final exam,25,0.4
830,2,homework1,100,0.05
830,2,homework2,70,0.05
830,2,quiz,71,0.2
830,2,mid exam,66,0.3
830,2,final exam,66,0.4
830,1,homework1,78,0.05
830,1,homework2,91,0.05
830,1,quiz,75,0.2
830,1,mid exam,68,0.3
830,1,final exam,100,0.4
830,7,homework1,90,0.05
830,7,homework2,78,0.05
830,7,quiz,67,0.2
830,7,mid exam,90,0.3
830,7,final exam,59,0.4
830,3,homework1,72,0.05
830,3,homework2,94,0.05
830,3,quiz,93,0.2
830,3,mid exam,61,0.3
830,3,final exam,34,0.4
875,8,homework1,91,0.05
875,8,homework2,77,0.05
875,8,quiz,92,0.2
875,8,mid exam,100,0.3
875,8,final exam,62,0.4
875,5,homework1,94,0.05
875,5,homework2,86,0.05
875,5,quiz,78,0.2
875,5,mid exam,83,0.3
875,5,final exam,100,0.4
875,2,homework1,84,0.05
875,2,homework2,95,0.05
875,2,quiz,91,0.2
875,2,mid exam,85,0.3
875,2,final exam,75,0.4
875,1,homework1,91,0.05
875,1,homework2,100,0.05
875,1,quiz,89,0.2
875,1,mid exam,82,0.3
875,1,final exam,80,0.4
875,7,homework1,81,0.05
875,7,homework2,97,0.05
875,7,quiz,73,0.2
875,7,mid exam,63,0.3
875,7,final exam,99,0.4
875,3,homework1,84,0.05
875,3,homework2,77,0.05
875,3,quiz,100,0.2
875,3,mid exam,99,0.3
875,3,final exam,90,0.4
927,7,homework1,75,0.05
927,7,homework2,84,0.05
927,7,quiz,56,0.2
927,7,mid exam,73,0.3
927,7,final exam,61,0.4
927,8,homework1,73,0.05
927,8,homework2,84,0.05
927,8,quiz,86,0.2
927,8,mid exam,90,0.3
927,8,final exam,88,0.4
927,1,homework1,84,0.05
927,1,homework2,86,0.05
927,1,quiz,69,0.2
927,1,mid exam,100,0.3
927,1,final exam,65,0.4
927,3,homework1,90,0.05
927,3,homework2,83,0.05
927,3,quiz,81,0.2
927,3,mid exam,100,0.3
927,3,final exam,55,0.4
927,2,homework1,65,0.05
927,2,homework2,90,0.05
927,2,quiz,77,0.2
927,2,mid exam,78,0.3
927,2,final exam,85,0.4
927,4,homework1,69,0.05
927,4,homework2,63,0.05
927,4,quiz,84,0.2
927,4,mid exam,49,0.3
927,4,final exam,75,0.4
988,7,homework1,90,0.05
988,7,homework2,100,0.05
988,7,quiz,63,0.2
988,7,mid exam,85,0.3
988,7,final exam,88,0.4
988,8,homework1,85,0.05
988,8,homework2,83,0.05
988,8,quiz,70,0.2
988,8,mid exam,80,0.3
988,8,final exam,56,0.4
988,1,homework1,79,0.05
988,1,homework2,98,0.05
988,1,quiz,88,0.2
988,1,mid exam,46,0.3
988,1,final exam,82,0.4
988,3,homework1,64,0.05
988,3,homework2,65,0.05
988,3,quiz,93,0.2
988,3,mid exam,56,0.3
988,3,final exam,68,0.4
988,2,homework1,55,0.05
988,2,homework2,85,0.05
988,2,quiz,95,0.2
988,2,mid exam,83,0.3
988,2,final exam,68,0.4
988,4,homework1,59,0.05
988,4,homework2,71,0.05
988,4,quiz,100,0.2
988,4,mid exam,49,0.3
988,4,final exam,63,0.4
1013,7,homework1,85,0.05
1013,7,homework2,93,0.05
1013,7,quiz,83,0.2
1013,7,mid exam,64,0.3
1013,7,final exam,77,0.4
1013,8,homework1,94,0.05
1013,8,homework2,66,0.05
1013,8,quiz,61,0.2
1013,8,mid exam,87,0.3
1013,8,final exam,91,0.4
1013,1,homework1,90,0.05
1013,1,homework2,88,0.05
1013,1,quiz,80,0.2
1013,1,mid exam,46,0.3
1013,1,final exam,88,0.4
1013,3,homework1,99,0.05
1013,3,homework2,95,0.05
1013,3,quiz,90,0.2
1013,3,mid exam,85,0.3
1013,3,final exam,100,0.4
1013,2,homework1,99,0.05
1013,2,homework2,80,0.05
1013,2,quiz,77,0.2
1013,2,mid exam,90,0.3
1013,2,final exam,70,0.4
1013,4,homework1,98,0.05
1013,4,homework2,62,0.05
1013,4,quiz,89,0.2
1013,4,mid exam,75,0.3
1013,4,final exam,98,0.4
1201,7,homework1,87,0.05
1201,7,homework2,100,0.05
1201,7,quiz,100,0.2
1201,7,mid exam,81,0.3
1201,7,final exam,64,0.4
1201,8,homework1,93,0.05
1201,8,homework2,73,0.05
1201,8,quiz,68,0.2
1201,8,mid exam,75,0.3
1201,8,final exam,91,0.4
1201,1,homework1,68,0.05
1201,1,homework2,100,0.05
1201,1,quiz,82,0.2
1201,1,mid exam,75,0.3
1201,1,final exam,49,0.4
1201,3,homework1,71,0.05
1201,3,homework2,70,0.05
1201,3,quiz,100,0.2
1201,3,mid exam,89,0.3
1201,3,final exam,95,0.4
1201,2,homework1,93,0.05
1201,2,homework2,63,0.05
1201,2,quiz,69,0.2
1201,2,mid exam,71,0.3
1201,2,final exam,87,0.4
1201,4,homework1,72,0.05
1201,4,homework2,96,0.05
1201,4,quiz,63,0.2
1201,4,mid exam,68,0.3
1201,4,final exam,43,0.4
1221,7,homework1,72,0.05
1221,7,homework2,73,0.05
1221,7,quiz,64,0.2
1221,7,mid exam,61,0.3
1221,7,final exam,31,0.4
1221,8,homework1,99,0.05
1221,8,homework2,100,0.05
1221,8,quiz,78,0.2
1221,8,mid exam,66,0.3
1221,8,final exam,48,0.4
1221,1,homework1,100,0.05
1221,1,homework2,90,0.05
1221,1,quiz,80,0.2
1221,1,mid exam,89,0.3
1221,1,final exam,69,0.4
1221,3,homework1,92,0.05
1221,3,homework2,89,0.05
1221,3,quiz,85,0.2
1221,3,mid exam,72,0.3
1221,3,final exam,100,0.4
1221,2,homework1,72,0.05
1221,2,homework2,80,0.05
1221,2,quiz,82,0.2
1221,2,mid exam,81,0.3
1221,2,final exam,89,0.4
1221,4,homework1,79,0.05
1221,4,homework2,100,0.05
1221,4,quiz,72,0.2
1221,4,mid exam,83,0.3
1221,4,final exam,63,0.4
1248,7,homework1,100,0.05
1248,7,homework2,92,0.05
1248,7,quiz,50,0.2
1248,7,mid exam,78,0.3
1248,7,final exam,65,0.4
1248,8,homework1,84,0.05
1248,8,homework2,71,0.05
1248,8,quiz,100,0.2
1248,8,mid exam,88,0.3
1248,8,final exam,50,0.4
1248,1,homework1,80,0.05
1248,1,homework2,70,0.05
1248,1,quiz,60,0.2
1248,1,mid exam,43,0.3
1248,1,final exam,61,0.4
1248,3,homework1,93,0.05
1248,3,homework2,100,0.05
1248,3,quiz,99,0.2
1248,3,mid exam,61,0.3
1248,3,final exam,88,0.4
1248,2,homework1,77,0.05
1248,2,homework2,77,0.05
1248,2,quiz,79,0.2
1248,2,mid exam,94,0.3
1248,2,final exam,64,0.4
1248,4,homework1,75,0.05
1248,4,homework2,100,0.05
1248,4,quiz,60,0.2
1248,4,mid exam,84,0.3
1248,4,final exam,61,0.4
1260,7,homework1,78,0.05
1260,7,homework2,88,0.05
1260,7,quiz,78,0.2
1260,7,mid exam,56,0.3
1260,7,final exam,91,0.4
1260,8,homework1,83,0.05
1260,8,homework2,80,0.05
1260,8,quiz,74,0.2
1260,8,mid exam,48,0.3
1260,8,final exam,59,0.4
1260,1,homework1,82,0.05
1260,1,homework2,100,0.05
1260,1,quiz,80,0.2
1260,1,mid exam,64,0.3
1260,1,final exam,64,0.4
1260,3,homework1,66,0.05
1260,3,homework2,100,0.05
1260,3,quiz,96,0.2
1260,3,mid exam,75,0.3
1260,3,final exam,73,0.4
1260,2,homework1,94,0.05
1260,2,homework2,94,0.05
1260,2,quiz,61,0.2
1260,2,mid exam,68,0.3
1260,2,final exam,60,0.4
1260,4,homework1,87,0.05
1260,4,homework2,78,0.05
1260,4,quiz,56,0.2
1260,4,mid exam,100,0.3
1260,4,final exam,74,0.4
1274,7,homework1,85,0.05
1274,7,homework2,100,0.05
1274,7,quiz,84,0.2
1274,7,mid exam,70,0.3
1274,7,final exam,75,0.4
1274,8,homework1,85,0.05
1274,8,homework2,82,0.05
1274,8,quiz,92,0.2
1274,8,mid exam,69,0.3
1274,8,final exam,86,0.4
1274,1,homework1,84,0.05
1274,1,homework2,87,0.05
1274,1,quiz,61,0.2
1274,1,mid exam,90,0.3
1274,1,final exam,55,0.4
1274,3,homework1,86,0.05
1274,3,homework2,67,0.05
1274,3,quiz,82,0.2
1274,3,mid exam,71,0.3
1274,3,final exam,58,0.4
1274,2,homework1,92,0.05
1274,2,homework2,79,0.05
1274,2,quiz,83,0.2
1274,2,mid exam,45,0.3
1274,2,final exam,100,0.4
1274,4,homework1,100,0.05
1274,4,homework2,75,0.05
1274,4,quiz,92,0.2
1274,4,mid exam,74,0.3
1274,4,final exam,100,0.4
1303,7,homework1,89,0.05
1303,7,homework2,86,0.05
1303,7,quiz,79,0.2
1303,7,mid exam,63,0.3
1303,7,final exam,84,0.4
1303,8,homework1,83,0.05
1303,8,homework2,89,0.05
1303,8,quiz,98,0.2
1303,8,mid exam,97,0.3
1303,8,final exam,69,0.4
1303,1,homework1,100,0.05
1303,1,homework2,75,0.05
1303,1,quiz,65,0.2
1303,1,mid exam,80,0.3
1303,1,final exam,77,0.4
1303,3,homework1,100,0.05
1303,3,homework2,100,0.05
1303,3,quiz,100,0.2
1303,3,mid exam,100,0.3
1303,3,final exam,74,0.4
1303,2,homework1,77,0.05
1303,2,homework2,100,0.05
1303,2,quiz,100,0.2
1303,2,mid exam,43,0.3
1303,2,final exam,59,0.4
1303,4,homework1,94,0.05
1303,4,homework2,82,0.05
1303,4,quiz,100,0.2
1303,4,mid exam,95,0.3
1303,4,final exam,40,0.4
1332,7,homework1,80,0.05
1332,7,homework2,90,0.05
1332,7,quiz,69,0.2
1332,7,mid exam,82,0.3
1332,7,final exam,68,0.4
1332,8,homework1,93,0.05
1332,8,homework2,86,0.05
1332,8,quiz,87,0.2
1332,8,mid exam,83,0.3
1332,8,final exam,96,0.4
1332,1,homework1,78,0.05
1332,1,homework2,75,0.05
1332,1,quiz,73,0.2
1332,1,mid exam,74,0.3
1332,1,final exam,99,0.4
1332,3,homework1,81,0.05
1332,3,homework2,82,0.05
1332,3,quiz,67,0.2
1332,3,mid exam,87,0.3
1332,3,final exam,81,0.4
1332,2,homework1,88,0.05
1332,2,homework2,90,0.05
1332,2,quiz,93,0.2
1332,2,mid exam,83,0.3
1332,2,final exam,67,0.4
1332,4,homework1,91,0.05
1332,4,homework2,100,0.05
1332,4,quiz,63,0.2
1332,4,mid exam,92,0.3
1332,4,final exam,66,0.4
1373,7,homework1,99,0.05
1373,7,homework2,79,0.05
1373,7,quiz,88,0.2
1373,7,mid exam,95,0.3
1373,7,final exam,100,0.4
1373,8,homework1,65,0.05
1373,8,homework2,91,0.05
1373,8,quiz,79,0.2
1373,8,mid exam,100,0.3
1373,8,final exam,60,0.4
1373,1,homework1,100,0.05
1373,1,homework2,95,0.05
1373,1,quiz,85,0.2
1373,1,mid exam,80,0.3
1373,1,final exam,63,0.4
1373,3,homework1,97,0.05
1373,3,homework2,88,0.05
1373,3,quiz,85,0.2
1373,3,mid exam,84,0.3
1373,3,final exam,80,0.4
1373,2,homework1,76,0.05
1373,2,homework2,85,0.05
1373,2,quiz,83,0.2
1373,2,mid exam,82,0.3
1373,2,final exam,89,0.4
1373,4,homework1,88,0.05
1373,4,homework2,88,0.05
1373,4,quiz,90,0.2
1373,4,mid exam,39,0.3
1373,4,final exam,74,0.4
1462,7,homework1,93,0.05
1462,7,homework2,79,0.05
1462,7,quiz,82,0.2
1462,7,mid exam,54,0.3
1462,7,final exam,72,0.4
1462,8,homework1,74,0.05
1462,8,homework2,81,0.05
1462,8,quiz,50,0.2
1462,8,mid exam,72,0.3
1462,8,final exam,70,0.4
1462,1,homework1,96,0.05
1462,1,homework2,89,0.05
1462,1,quiz,100,0.2
1462,1,mid exam,88,0.3
1462,1,final exam,73,0.4
1462,3,homework1,89,0.05
1462,3,homework2,97,0.05
1462,3,quiz,92,0.2
1462,3,mid exam,77,0.3
1462,3,final exam,85,0.4
1462,2,homework1,81,0.05
1462,2,homework2,93,0.05
1462,2,quiz,79,0.2
1462,2,mid exam,63,0.3
1462,2,final exam,63,0.4
1462,4,homework1,79,0.05
1462,4,homework2,88,0.05
1462,4,quiz,99,0.2
1462,4,mid exam,63,0.3
1462,4,final exam,76,0.4
1473,7,homework1,72,0.05
1473,7,homework2,100,0.05
1473,7,quiz,79,0.2
1473,7,mid exam,81,0.3
1473,7,final exam,68,0.4
1473,8,homework1,93,0.05
1473,8,homework2,63,0.05
1473,8,quiz,100,0.2
1473,8,mid exam,100,0.3
1473,8,final exam,79,0.4
1473,1,homework1,88,0.05
1473,1,homework2,79,0.05
1473,1,quiz,77,0.2
1473,1,mid exam,79,0.3
1473,1,final exam,60,0.4
1473,3,homework1,68,0.05
1473,3,homework2,78,0.05
1473,3,quiz,85,0.2
1473,3,mid exam,78,0.3
1473,3,final exam,55,0.4
1473,2,homework1,81,0.05
1473,2,homework2,85,0.05
1473,2,quiz,72,0.2
1473,2,mid exam,77,0.3
1473,2,final exam,45,0.4
1473,4,homework1,89,0.05
1473,4,homework2,66,0.05
1473,4,quiz,73,0.2
1473,4,mid exam,66,0.3
1473,4,final exam,73,0.4
1505,7,homework1,95,0.05
1505,7,homework2,85,0.05
1505,7,quiz,100,0.2
1505,7,mid exam,79,0.3
1505,7,final exam,100,0.4
1505,8,homework1,76,0.05
1505,8,homework2,76,0.05
1505,8,quiz,78,0.2
1505,8,mid exam,79,0.3
1505,8,final exam,69,0.4
1505,1,homework1,96,0.05
1505,1,homework2,100,0.05
1505,1,quiz,59,0.2
1505,1,mid exam,97,0.3
1505,1,final exam,69,0.4
1505,3,homework1,92,0.05
1505,3,homework2,73,0.05
1505,3,quiz,69,0.2
1505,3,mid exam,87,0.3
1505,3,final exam,71,0.4
1505,2,homework1,88,0.05
1505,2,homework2,68,0.05
1505,2,quiz,72,0.2
1505,2,mid exam,100,0.3
1505,2,final exam,93,0.4
1505,4,homework1,79,0.05
1505,4,homework2,99,0.05
1505,4,quiz,99,0.2
1505,4,mid exam,87,0.3
1505,4,final exam,57,0.4
1542,7,homework1,85,0.05
1542,7,homework2,100,0.05
1542,7,quiz,92,0.2
1542,7,mid exam,83,0.3
1542,7,final exam,73,0.4
1542,8,homework1,88,0.05
1542,8,homework2,100,0.05
1542,8,quiz,86,0.2
1542,8,mid exam,84,0.3
1542,8,final exam,92,0.4
1542,1,homework1,93,0.05
1542,1,homework2,70,0.05
1542,1,quiz,68,0.2
1542,1,mid exam,71,0.3
1542,1,final exam,92,0.4
1542,3,homework1,81,0.05
1542,3,homework2,100,0.05
1542,3,quiz,100,0.2
1542,3,mid exam,100,0.3
1542,3,final exam,70,0.4
1542,2,homework1,97,0.05
1542,2,homework2,97,0.05
1542,2,quiz,100,0.2
1542,2,mid exam,97,0.3
1542,2,final exam,62,0.4
1542,4,homework1,93,0.05
1542,4,homework2,48,0.05
1542,4,quiz,64,0.2
1542,4,mid exam,87,0.3
1542,4,final exam,79,0.4
1553,7,homework1,96,0.05
1553,7,homework2,75,0.05
1553,7,quiz,83,0.2
1553,7,mid exam,75,0.3
1553,7,final exam,76,0.4
1553,8,homework1,95,0.05
1553,8,homework2,70,0.05
1553,8,quiz,58,0.2
1553,8,mid exam,95,0.3
1553,8,final exam,67,0.4
1553,1,homework1,66,0.05
1553,1,homework2,93,0.05
1553,1,quiz,98,0.2
1553,1,mid exam,47,0.3
1553,1,final exam,83,0.4
1553,3,homework1,99,0.05
1553,3,homework2,86,0.05
1553,3,quiz,67,0.2
1553,3,mid exam,91,0.3
1553,3,final exam,63,0.4
1553,2,homework1,72,0.05
1553,2,homework2,58,0.05
1553,2,quiz,82,0.2
1553,2,mid exam,89,0.3
1553,2,final exam,41,0.4
1553,4,homework1,91,0.05
1553,4,homework2,79,0.05
1553,4,quiz,78,0.2
1553,4,mid exam,90,0.3
1553,4,final exam,82,0.4
1576,7,homework1,85,0.05
1576,7,homework2,72,0.05
1576,7,quiz,91,0.2
1576,7,mid exam,78,0.3
1576,7,final exam,80,0.4
1576,8,homework1,82,0.05
1576,8,homework2,80,0.05
1576,8,quiz,96,0.2
1576,8,mid exam,44,0.3
1576,8,final exam,80,0.4
1576,1,homework1,88,0.05
1576,1,homework2,83,0.05
1576,1,quiz,68,0.2
1576,1,mid exam,84,0.3
1576,1,final exam,99,0.4
1576,3,homework1,84,0.05
1576,3,homework2,99,0.05
1576,3,quiz,93,0.2
1576,3,mid exam,44,0.3
1576,3,final exam,77,0.4
1576,2,homework1,96,0.05
1576,2,homework2,77,0.05
1576,2,quiz,68,0.2
1576,2,mid exam,95,0.3
1576,2,final exam,83,0.4
1576,4,homework1,70,0.05
1576,4,homework2,86,0.05
1576,4,quiz,89,0.2
1576,4,mid exam,70,0.3
1576,4,final exam,59,0.4
1579,7,homework1,83,0.05
1579,7,homework2,75,0.05
1579,7,quiz,97,0.2
1579,7,mid exam,57,0.3
1579,7,final exam,85,0.4
1579,8,homework1,94,0.05
1579,8,homework2,75,0.05
1579,8,quiz,100,0.2
1579,8,mid exam,20,0.3
1579,8,final exam,71,0.4
1579,1,homework1,86,0.05
1579,1,homework2,86,0.05
1579,1,quiz,63,0.2
1579,1,mid exam,54,0.3
1579,1,final exam,83,0.4
1579,3,homework1,100,0.05
1579,3,homework2,77,0.05
1579,3,quiz,77,0.2
1579,3,mid exam,76,0.3
1579,3,final exam,80,0.4
1579,2,homework1,100,0.05
1579,2,homework2,91,0.05
1579,2,quiz,88,0.2
1579,2,mid exam,62,0.3
1579,2,final exam,72,0.4
1579,4,homework1,98,0.05
1579,4,homework2,100,0.05
1579,4,quiz,51,0.2
1579,4,mid exam,64,0.3
1579,4,final exam,91,0.4
1600,7,homework1,96,0.05
1600,7,homework2,84,0.05
1600,7,quiz,78,0.2
1600,7,mid exam,61,0.3
1600,7,final exam,87,0.4
1600,8,homework1,83,0.05
1600,8,homework2,80,0.05
1600,8,quiz,93,0.2
1600,8,mid exam,95,0.3
1600,8,final exam,72,0.4
1600,1,homework1,80,0.05
1600,1,homework2,100,0.05
1600,1,quiz,86,0.2
1600,1,mid exam,69,0.3
1600,1,final exam,75,0.4
1600,3,homework1,59,0.05
1600,3,homework2,82,0.05
1600,3,quiz,82,0.2
1600,3,mid exam,79,0.3
1600,3,final exam,93,0.4
1600,2,homework1,61,0.05
1600,2,homework2,67,0.05
1600,2,quiz,46,0.2
1600,2,mid exam,88,0.3
1600,2,final exam,79,0.4
1600,4,homework1,97,0.05
1600,4,homework2,84,0.05
1600,4,quiz,81,0.2
1600,4,mid exam,61,0.3
1600,4,final exam,90,0.4
1616,7,homework1,79,0.05
1616,7,homework2,83,0.05
1616,7,quiz,96,0.2
1616,7,mid exam,74,0.3
1616,7,final exam,67,0.4
1616,8,homework1,86,0.05
1616,8,homework2,77,0.05
1616,8,quiz,94,0.2
1616,8,mid exam,100,0.3
1616,8,final exam,100,0.4
1616,1,homework1,71,0.05
1616,1,homework2,82,0.05
1616,1,quiz,70,0.2
1616,1,mid exam,92,0.3
1616,1,final exam,81,0.4
1616,3,homework1,94,0.05
1616,3,homework2,73,0.05
1616,3,quiz,72,0.2
1616,3,mid exam,90,0.3
1616,3,final exam,100,0.4
1616,2,homework1,68,0.05
1616,2,homework2,100,0.05
1616,2,quiz,84,0.2
1616,2,mid exam,71,0.3
1616,2,final exam,77,0.4
1616,4,homework1,83,0.05
1616,4,homework2,100,0.05
1616,4,quiz,91,0.2
1616,4,mid exam,71,0.3
1616,4,final exam,88,0.4
1685,7,homework1,70,0.05
1685,7,homework2,93,0.05
1685,7,quiz,93,0.2
1685,7,mid exam,84,0.3
1685,7,final exam,41,0.4
1685,8,homework1,78,0.05
1685,8,homework2,96,0.05
1685,8,quiz,59,0.2
1685,8,mid exam,79,0.3
1685,8,final exam,67,0.4
1685,1,homework1,69,0.05
1685,1,homework2,82,0.05
1685,1,quiz,90,0.2
1685,1,mid exam,70,0.3
1685,1,final exam,86,0.4
1685,3,homework1,89,0.05
1685,3,homework2,76,0.05
1685,3,quiz,68,0.2
1685,3,mid exam,72,0.3
1685,3,final exam,63,0.4
1685,2,homework1,81,0.05
1685,2,homework2,86,0.05
1685,2,quiz,88,0.2
1685,2,mid exam,94,0.3
1685,2,final exam,86,0.4
1685,4,homework1,76,0.05
1685,4,homework2,73,0.05
1685,4,quiz,71,0.2
1685,4,mid exam,71,0.3
1685,4,final exam,66,0.4
1707,7,homework1,90,0.05
1707,7,homework2,74,0.05
1707,7,quiz,81,0.2
1707,7,mid exam,83,0.3
1707,7,final exam,74,0.4
1707,8,homework1,90,0.05
1707,8,homework2,66,0.05
1707,8,quiz,100,0.2
1707,8,mid exam,68,0.3
1707,8,final exam,75,0.4
1707,1,homework1,100,0.05
1707,1,homework2,89,0.05
1707,1,quiz,100,0.2
1707,1,mid exam,96,0.3
1707,1,final exam,77,0.4
1707,3,homework1,79,0.05
1707,3,homework2,87,0.05
1707,3,quiz,69,0.2
1707,3,mid exam,100,0.3
1707,3,final exam,72,0.4
1707,2,homework1,83,0.05
1707,2,homework2,88,0.05
1707,2,quiz,98,0.2
1707,2,mid exam,73,0.3
1707,2,final exam,54,0.4
1707,4,homework1,84,0.05
1707,4,homework2,76,0.05
1707,4,quiz,78,0.2
1707,4,mid exam,94,0.3
1707,4,final exam,63,0.4
1794,7,homework1,93,0.05
1794,7,homework2,100,0.05
1794,7,quiz,100,0.2
1794,7,mid exam,86,0.3
1794,7,final exam,85,0.4
1794,8,homework1,81,0.05
1794,8,homework2,85,0.05
1794,8,quiz,100,0.2
1794,8,mid exam,56,0.3
1794,8,final exam,68,0.4
1794,1,homework1,93,0.05
1794,1,homework2,80,0.05
1794,1,quiz,74,0.2
1794,1,mid exam,82,0.3
1794,1,final exam,100,0.4
1794,3,homework1,53,0.05
1794,3,homework2,91,0.05
1794,3,quiz,100,0.2
1794,3,mid exam,65,0.3
1794,3,final exam,64,0.4
1794,2,homework1,76,0.05
1794,2,homework2,88,0.05
1794,2,quiz,63,0.2
1794,2,mid exam,67,0.3
1794,2,final exam,73,0.4
1794,4,homework1,85,0.05
1794,4,homework2,80,0.05
1794,4,quiz,88,0.2
1794,4,mid exam,87,0.3
1794,4,final exam,93,0.4
1812,7,homework1,82,0.05
1812,7,homework2,100,0.05
1812,7,quiz,70,0.2
1812,7,mid exam,65,0.3
1812,7,final exam,56,0.4
1812,8,homework1,100,0.05
1812,8,homework2,72,0.05
1812,8,quiz,92,0.2
1812,8,mid exam,96,0.3
1812,8,final exam,56,0.4
1812,1,homework1,83,0.05
1812,1,homework2,75,0.05
1812,1,quiz,62,0.2
1812,1,mid exam,44,0.3
1812,1,final exam,64,0.4
1812,3,homework1,100,0.05
1812,3,homework2,63,0.05
1812,3,quiz,94,0.2
1812,3,mid exam,67,0.3
1812,3,final exam,77,0.4
1812,2,homework1,64,0.05
1812,2,homework2,81,0.05
1812,2,quiz,80,0.2
1812,2,mid exam,100,0.3
1812,2,final exam,62,0.4
1812,4,homework1,94,0.05
1812,4,homework2,89,0.05
1812,4,quiz,66,0.2
1812,4,mid exam,100,0.3
1812,4,final exam,60,0.4
1823,7,homework1,88,0.05
1823,7,homework2,90,0.05
1823,7,quiz,79,0.2
1823,7,mid exam,100,0.3
1823,7,final exam,89,0.4
1823,8,homework1,80,0.05
1823,8,homework2,80,0.05
1823,8,quiz,76,0.2
1823,8,mid exam,97,0.3
1823,8,final exam,89,0.4
1823,1,homework1,61,0.05
1823,1,homework2,66,0.05
1823,1,quiz,67,0.2
1823,1,mid exam,92,0.3
1823,1,final exam,74,0.4
1823,3,homework1,95,0.05
1823,3,homework2,83,0.05
1823,3,quiz,89,0.2
1823,3,mid exam,83,0.3
1823,3,final exam,75,0.4
1823,2,homework1,84,0.05
1823,2,homework2,68,0.05
1823,2,quiz,67,0.2
1823,2,mid exam,97,0.3
1823,2,final exam,59,0.4
1823,4,homework1,87,0.05
1823,4,homework2,64,0.05
1823,4,quiz,67,0.2
1823,4,mid exam,43,0.3
1823,4,final exam,83,0.4
1870,6,homework1,83,0.05
1870,6,homework2,93,0.05
1870,6,quiz,66,0.2
1870,6,mid exam,100,0.3
1870,6,final exam,92,0.4
1870,3,homework1,71,0.05
1870,3,homework2,87,0.05
1870,3,quiz,76,0.2
1870,3,mid exam,58,0.3
1870,3,final exam,70,0.4
1870,4,homework1,100,0.05
1870,4,homework2,89,0.05
1870,4,quiz,59,0.2
1870,4,mid exam,69,0.3
1870,4,final exam,52,0.4
1870,1,homework1,89,0.05
1870,1,homework2,71,0.05
1870,1,quiz,83,0.2
1870,1,mid exam,52,0.3
1870,1,final exam,65,0.4
1870,7,homework1,94,0.05
1870,7,homework2,97,0.05
1870,7,quiz,91,0.2
1870,7,mid exam,100,0.3
1870,7,final exam,55,0.4
1870,2,homework1,88,0.05
1870,2,homework2,99,0.05
1870,2,quiz,92,0.2
1870,2,mid exam,71,0.3
1870,2,final exam,100,0.4
1875,6,homework1,70,0.05
1875,6,homework2,78,0.05
1875,6,quiz,98,0.2
1875,6,mid exam,76,0.3
1875,6,final exam,92,0.4
1875,3,homework1,81,0.05
1875,3,homework2,98,0.05
1875,3,quiz,89,0.2
1875,3,mid exam,100,0.3
1875,3,final exam,92,0.4
1875,4,homework1,72,0.05
1875,4,homework2,68,0.05
1875,4,quiz,72,0.2
1875,4,mid exam,100,0.3
1875,4,final exam,79,0.4
1875,1,homework1,88,0.05
1875,1,homework2,81,0.05
1875,1,quiz,61,0.2
1875,1,mid exam,93,0.3
1875,1,final exam,70,0.4
1875,7,homework1,81,0.05
1875,7,homework2,100,0.05
1875,7,quiz,86,0.2
1875,7,mid exam,79,0.3
1875,7,final exam,81,0.4
1875,2,homework1,75,0.05
1875,2,homework2,96,0.05
1875,2,quiz,82,0.2
1875,2,mid exam,65,0.3
1875,2,final exam,84,0.4
1907,6,homework1,100,0.05
1907,6,homework2,78,0.05
1907,6,quiz,80,0.2
1907,6,mid exam,89,0.3
1907,6,final exam,70,0.4
1907,3,homework1,78,0.05
1907,3,homework2,91,0.05
1907,3,quiz,74,0.2
1907,3,mid exam,87,0.3
1907,3,final exam,99,0.4
1907,4,homework1,100,0.05
1907,4,homework2,83,0.05
1907,4,quiz,97,0.2
1907,4,mid exam,77,0.3
1907,4,final exam,71,0.4
1907,1,homework1,74,0.05
1907,1,homework2,83,0.05
1907,1,quiz,79,0.2
1907,1,mid exam,64,0.3
1907,1,final exam,74,0.4
1907,7,homework1,87,0.05
1907,7,homework2,100,0.05
1907,7,quiz,94,0.2
1907,7,mid exam,89,0.3
1907,7,final exam,62,0.4
1907,2,homework1,84,0.05
1907,2,homework2,67,0.05
1907,2,quiz,73,0.2
1907,2,mid exam,100,0.3
1907,2,final exam,77,0.4
1994,6,homework1,75,0.05
1994,6,homework2,57,0.05
1994,6,quiz,86,0.2
1994,6,mid exam,63,0.3
